1,2,3,4,5,6
5527.4126,7.298,2.459022,2150.3975,151.577,190
6209.5542,7.298,2.466256,2153.0786,147.285,190
4422.4077,7.031,2.47053,2148.8557,76.332,207.3997
3982.7983,8.544,2.472503,1374.536,39.768,191.0587
7075.0171,10.324,2.474147,1365.4154,97.389,233.2595
3850.3174,6.23,2.463625,2163.9224,58.479,194.1913
3239.051,5.874,2.464612,2162.3396,42.114,185.7625
5634.1748,7.476,2.4679,2545.9871,200.901,225.6616
6193.4058,12.816,2.470859,998.2654,78.392,229.4368
3847.925,7.743,2.466913,2546.8245,151.863,226.2221
4495.377,6.853,2.467242,2156.0664,80.338,207.3997
3974.7241,7.921,2.472832,1379.9926,48.351,199.8093
1898.6909,4.895,2.461981,2175.5334,42.171,185.7625
4929.3042,8.989,2.466256,1375.651,78.506,188.4414
973.717,3.827,2.38142,2182.1287,42.171,185.7625
5440.687,7.921,2.464283,1765.5256,80.223,205.0572
5414.9678,7.209,2.467571,2540.7795,202.389,225.6616
4013.302,8.277,2.472832,1381.2885,46.806,199.8093
5070.1592,11.125,2.47908,999.1902,48.408,224.5843
5668.5654,12.371,2.469544,1000.489,55.79,221.5021
5185.8931,18.512,2.47908,599.9483,48.752,214.6092
5767.2534,8.366,2.461323,1756.7281,102.596,208.2467
4700.5278,11.125,2.479408,1001.7994,37.193,225.5982
3047.9556,5.518,2.468886,2566.3389,47.264,186.0936
5337.5127,9.612,2.468557,1376.1682,83.37,188.4414
4741.7974,6.586,2.465927,2552.178,60.539,188.5268
2655.5967,9.434,2.058849,599.2583,149.631,150.709
3629.0173,6.23,2.473161,2558.3911,53.615,186.0936
3736.3777,6.141,2.471517,2560.429,42.286,178.4046
5268.7305,7.832,2.460666,1759.3298,100.593,208.2467
7144.0986,9.79,2.468557,1367.9449,146.198,231.327
6630.0244,19.046,2.480395,599.8382,77.133,221.075
5359.0449,17.711,2.426797,598.6236,50.812,214.6092
3853.009,6.853,2.465598,2154.5701,63.515,194.1913
5614.1382,8.277,2.468557,1759.8356,200.157,241.6836
5816.8965,8.455,2.463625,1761.8242,199.184,241.6836
6958.0869,13.083,2.472174,998.6918,98.705,235.4119
3233.3691,6.141,2.4679,2160.251,41.714,185.7625
1706.1002,5.251,2.466584,1778.6302,36.85,190.3269
4254.3394,6.675,2.466584,1773.5905,40.913,190.3269
6862.9873,13.172,2.463296,998.405,108.318,235.4119
3268.0593,6.141,2.468229,2551.228,54.417,186.0936
5737.0493,15.664,2.351827,599.8681,38.681,210.0918
4018.9841,8.455,2.474805,1377.298,33.989,191.0587
2319.46,6.319,2.459679,2558.2537,76.961,193.8919
4085.6729,7.298,1.808619,1764.5612,49.038,195.139
3065.8987,5.874,2.465927,2556.3911,41.828,178.4046
6427.2661,18.601,2.477436,599.8221,78.964,221.075
4378.7456,7.743,2.4679,1769.0649,47.092,195.139
8364.5381,14.329,2.472832,998.7006,197.182,249.3077
3758.2087,6.675,2.465269,1767.3462,43.144,190.3269
4424.2021,8.722,2.471846,1368.3876,61.912,192.8959
4972.667,13.528,2.471517,998.8148,74.444,229.4368
4007.9189,5.963,2.4679,2559.8999,46.406,186.0936
471.0072,2.047,2.475791,1000.434,73.414,229.4368
3061.1138,5.696,2.468229,2168.8496,81.711,207.3997
6457.4702,17.711,2.474805,600.5559,52.929,214.6092
5699.9663,16.821,2.474147,599.1927,40.741,210.0918
3978.6116,6.319,2.469215,2551.2485,38.509,178.4046
6519.375,7.476,2.463625,2541.6443,159.416,226.2221
3602.1028,6.408,2.467571,2545.0037,36.564,178.4046
4549.5059,8.544,2.470202,1374.032,47.779,199.8093
5964.3301,17.711,2.451459,599.2264,61.34,215.4662
5172.7344,7.565,2.463954,2159.3811,95.558,211.9429
2822.1697,10.146,2.140725,599.3897,149.631,150.709
5528.9077,8.099,2.46231,1763.8608,81.024,205.0572
2391.532,5.251,2.46494,2167.4131,43.831,185.7625
5999.3198,12.816,2.47053,996.2772,81.768,229.4368
2971.0989,5.874,2.465598,2555.2749,78.85,193.8919
5129.6704,11.125,2.47349,998.9162,41.885,225.5982
5661.6875,12.638,2.474805,1000.6102,57.564,221.5021
5165.8564,7.476,2.465269,2154.9685,96.76,211.9429
4979.2466,9.256,2.474147,1372.485,75.76,188.4414
5173.9307,8.544,2.458364,1755.8414,60.081,197.9676
1460.5769,4.361,2.469215,2174.6707,36.564,185.7625
6977.8242,19.224,2.478422,599.8565,80.452,221.075
6309.1396,8.633,2.460008,1759.5009,152.664,218.3649
4001.0408,6.853,2.465269,1766.0214,100.365,208.2467
2166.3442,4.895,2.465269,2172.7393,47.264,171.4773
4322.5239,9.79,2.475791,1364.2506,78.449,188.4414
4006.4236,8.989,2.469544,1380.5754,37.651,191.0587
4332.3926,7.387,2.462639,1762.7734,44.804,195.139
4969.0786,9.256,2.480066,1372.7888,80.051,188.4414
3580.8699,6.052,2.468229,2558.8389,39.425,178.4046
5137.4463,11.57,2.474147,998.79,42.229,225.5982
4475.6392,8.989,2.483683,1374.5648,58.479,192.8959
6311.2329,12.549,2.474805,1000.5028,79.536,229.4368
4867.1011,6.942,2.465269,2557.9277,152.435,226.2221
1202.4933,3.916,2.464612,1781.4327,61.054,197.9676
5025.5996,11.036,2.472832,999.8306,45.547,225.5982
5941.9014,17.889,2.477107,600.2805,45.605,214.6092
6213.4424,17.088,2.399834,599.4915,55.962,215.4662
5458.0317,12.46,2.471188,999.7778,58.079,221.5021
4492.9844,8.989,2.485327,1379.5164,64.144,192.8959
3987.2842,6.764,2.468886,2156.041,62.084,194.1913
3886.8022,6.497,2.463954,2556.0601,100.021,210.8388
4646.1001,9.968,2.473161,997.136,45.547,225.5982
4239.686,9.523,2.474805,1371.2177,60.425,192.8959
3910.7266,6.586,2.460995,2161.8708,58.365,194.1913
5189.1826,9.256,2.472174,1375.0336,79.536,188.4414
3793.4973,6.942,2.461323,1761.6451,42.801,190.3269
2747.4062,6.586,2.474805,1396.103,40.111,191.0587
3514.1809,8.722,2.472832,1376.1774,57.621,192.8959
3045.8621,5.785,2.465598,2167.7048,39.597,185.7625
6049.561,8.633,2.460337,1758.3774,149.345,218.3649
4525.5815,6.942,2.457378,2157.3657,78.163,207.3997
4257.3301,6.853,2.465269,1765.8173,40.169,190.3269
4060.5525,7.031,2.463954,1765.5474,48.523,195.139
4927.2109,11.125,2.470859,997.8952,40.97,225.5982
4424.8003,7.387,2.460337,1763.3428,59.681,197.9676
3592.533,6.23,2.468557,2158.8413,80.852,207.3997
3259.6858,6.141,2.465598,2160.6438,37.994,185.7625
4999.8813,8.544,2.477107,1376.5614,53.215,199.8093
4801.3091,11.125,2.471188,997.4836,44.117,225.5982
3510.5923,5.963,2.466913,2560.2019,36.449,178.4046
4741.1992,6.764,2.4679,2555.3357,100.193,210.8388
6700.9004,17.444,2.334071,599.6451,85.144,221.075
2748.3035,5.162,2.47053,2564.5364,49.724,186.0936
4273.479,6.586,2.467242,2555.7498,106.43,210.8388
5417.0615,10.947,2.469544,999.2558,44.804,224.5843
4520.1982,7.298,2.461652,2155.7065,63.057,194.1913
2799.4417,5.785,2.476449,2555.2854,37.594,178.4046
6383.3052,17.088,2.402794,599.5453,50.297,214.6092
3587.1499,6.408,2.466913,1771.783,98.362,208.2467
6014.272,8.544,2.119023,1755.7552,146.656,218.3649
2520.7234,5.073,1.995059,2566.302,77.419,193.8919
5012.7402,7.209,2.454418,2156.3594,101.509,211.9429
5650.6226,17.533,2.474476,599.8362,41.485,210.0918
3025.5264,5.874,2.472832,2544.1077,37.308,178.4046
4266.0024,6.764,2.45935,2553.4856,101.795,210.8388
5115.0171,6.853,2.46494,2548.7048,101.91,210.8388
6348.3154,19.669,2.47908,599.9259,56.992,215.4662
3365.5508,6.23,2.468229,2547.698,38.109,178.4046
151.6174,0.89,2.466584,1401.4163,124.454,231.327
6446.4053,17.355,2.47612,599.9386,54.073,214.6092
6984.4033,12.994,2.469873,998.2462,104.427,235.4119
3707.6687,6.141,2.475791,2540.2217,36.278,178.4046
3281.2175,13.528,2.386682,600.1272,202.503,146.2
7000.8521,13.261,2.475791,998.0118,109.291,235.4119
1547.0035,4.539,2.471846,2178.8806,41.771,185.7625
4403.8662,8.366,2.474476,1369.817,56.362,192.8959
5894.0527,16.554,2.427455,599.5191,38.338,210.0918
5796.2622,16.02,2.374515,599.4068,39.997,210.0918
6193.1064,8.9,2.468886,1760.835,148.773,218.3649
3475.0049,6.141,2.47349,2555.9141,36.335,178.4046
6789.1211,25.543,2.47908,599.3493,57.735,215.4662
3183.7261,5.963,2.463954,2560.2422,41.428,178.4046
5380.2778,13.35,2.469215,996.5566,56.133,221.5021
4396.9883,7.209,2.461981,1764.2422,57.564,197.9676
5234.3394,11.125,2.473161,1001.3732,43.087,225.5982
5300.1313,14.596,2.244632,599.3286,62.714,215.4662
5700.2656,16.91,2.458364,599.393,39.368,210.0918
6286.1128,19.936,2.478751,599.595,60.368,215.4662
5044.7393,13.439,2.495521,997.7684,58.708,221.5021
6544.1958,12.193,2.470202,998.5284,98.362,235.4119
3907.7358,7.209,2.487958,1771.4304,50.125,195.139
4976.854,8.722,2.473161,1378.406,39.597,191.0587
6331.8677,16.732,2.407068,600.1723,51.155,214.6092
6512.4961,10.146,2.459022,1371.0044,105.057,233.2595
5752.8994,19.847,2.47908,599.5104,102.253,228.1527
6490.0674,19.046,2.48171,599.0692,76.332,221.075
3945.1177,8.455,2.475791,1386.4521,62.885,192.8959
6301.9624,12.193,2.4679,1000.4016,99.964,235.4119
5387.4551,7.209,2.466913,2154.9961,98.991,211.9429
3312.0203,6.408,2.466913,2162.7639,40.455,185.7625
3217.22,5.963,2.470859,2165.5845,39.196,185.7625
4171.5015,6.23,2.472832,2550.4351,49.267,186.0936
4935.8833,11.036,2.472832,999.4516,46.291,224.5843
4818.9531,7.209,2.463625,2154.6665,99.621,211.9429
4278.563,8.633,2.468229,1384.868,47.665,199.8093
6998.7583,18.334,2.413316,600.0898,83.885,221.075
4204.3975,6.853,2.467242,1766.3127,41.542,190.3269
2137.6353,4.806,2.466256,2177.0142,45.776,171.4773
5836.335,14.151,2.465269,989.2334,195.064,249.3077
4007.3208,8.544,2.471846,1377.8934,35.419,191.0587
3855.1023,7.654,2.472503,1378.213,45.261,199.8093
5684.416,12.371,2.471517,1001.2156,61.798,221.5021
3610.4761,6.497,2.466256,2159.4854,53.558,171.4773
5702.0601,17.8,2.477764,599.0844,44.746,214.6092
3018.9473,5.874,2.465269,2163.0505,39.711,185.7625
3635.2976,5.963,2.472174,2557.1094,56.248,188.5268
3778.5447,6.586,2.473819,2547.3987,39.368,178.4046
5090.7939,7.832,2.475134,1763.8387,59.28,197.9676
4984.9282,18.067,2.47053,599.6382,96.645,228.1527
6219.124,13.35,2.472832,998.3946,76.847,229.4368
5957.1528,12.905,2.4679,999.6096,79.651,229.4368
4285.7402,9.612,2.474476,1374.1202,63.057,192.8959
2588.3096,9.612,2.174594,599.1998,153.694,150.709
5209.8169,7.743,2.463625,1758.8824,59.052,197.9676
3722.3223,6.408,2.47053,2552.1328,34.676,178.4046
6790.6167,12.994,2.47349,1002.1742,105.171,235.4119
3802.7678,9.345,2.471846,1368.3146,61.569,192.8959
3562.6274,6.319,2.470202,1767.91,56.705,197.9676
4286.9365,6.586,2.465598,2163.7058,80.967,207.3997
4942.4629,7.565,2.460337,1762.2744,55.904,195.139
3635.5967,6.23,2.46494,2165.0151,50.297,171.4773
5228.9561,16.999,2.396875,599.9404,48.523,214.6092
5140.436,9.612,2.476778,1369.6667,78.735,188.4414
7047.5039,12.638,2.469544,1363.327,196.895,241.6836
6456.2739,17.533,2.467242,600.3716,48.981,214.6092
4173.894,6.586,2.466256,2161.9885,78.278,207.3997
5742.1333,15.664,2.34821,599.4984,35.877,210.0918
4428.0898,10.057,2.475463,999.325,50.812,224.5843
3663.4087,5.785,2.470859,2554.218,36.964,178.4046
4749.5732,10.947,2.471846,1000.2766,36.335,225.5982
5156.2866,13.439,2.461981,998.29,78.106,229.4368
4247.7603,8.633,2.464612,1759.4937,76.046,205.0572
5807.9248,15.753,2.374844,599.6171,37.136,210.0918
3584.7573,14.418,2.45672,599.5422,102.367,228.1527
4223.5371,7.209,2.463296,1760.2568,50.583,195.139
3582.3652,6.141,2.466913,2556.3401,55.389,188.5268
6191.312,17.533,2.456062,599.6403,59.052,215.4662
3229.4814,7.565,2.474805,1388.5786,60.253,192.8959
4617.6904,6.408,2.466913,2545.5432,62.771,188.5268
3505.5081,5.963,2.459022,2162.1001,50.812,171.4773
6221.8159,17.177,2.42877,599.9564,56.477,215.4662
4328.8042,8.811,2.477107,1379.3687,57.678,192.8959
5483.7505,7.209,2.465927,2543.9292,152.092,226.2221
5135.6519,7.387,2.462639,1762.4922,60.883,197.9676
4430.4824,6.764,2.468886,2159.4697,77.591,207.3997
3672.0811,6.141,2.46494,2550.3545,60.654,188.5268
5219.0874,7.654,2.461323,1761.9072,61.569,197.9676
3387.6812,6.052,2.469873,2553.5813,53.558,186.0936
4419.7163,6.675,2.469215,2552.5334,97.79,210.8388
6480.1987,17.711,2.479737,599.5301,52.586,214.6092
5358.7461,10.769,2.477436,998.9178,81.596,229.4368
3228.8833,6.675,2.465269,1764.1632,40.97,190.3269
7186.8633,9.968,2.466913,1367.087,93.784,233.2595
5177.2202,11.214,2.473161,997.8104,45.032,225.5982
5619.5215,12.46,2.472174,1001.7488,61.912,221.5021
3262.9753,6.23,2.457049,2162.1677,34.904,185.7625
4014.1992,6.764,2.459679,1767.0682,41.313,190.3269
4766.918,11.303,2.47053,998.0414,37.136,225.5982
3475.9021,6.408,2.464283,2163.2917,50.239,171.4773
5091.6904,10.769,2.463296,1000.0954,44.346,224.5843
7359.1182,10.413,2.467571,1370.4022,101.166,233.2595
4278.8618,8.811,2.473161,1375.4398,49.953,199.8093
2973.79,5.874,2.465598,2552.9758,34.504,178.4046
3427.7542,6.319,2.471846,2553.7839,51.613,186.0936
4191.2393,6.764,2.4679,2160.2996,80.681,207.3997
5231.6479,17.088,2.425153,600.1151,49.953,214.6092
5329.7378,10.591,2.465598,999.8516,45.776,224.5843
3445.6975,6.052,2.468886,2553.4104,37.994,178.4046
3398.7458,6.141,2.47053,2549.6328,40.741,178.4046
2785.3862,5.34,2.4679,2557.6355,40.798,178.4046
7157.5557,8.099,2.460666,2143.3867,201.359,190.0223
4082.9817,8.188,2.470202,1377.285,43.831,191.0587
3693.613,7.743,2.478422,1379.3888,57.793,192.8959
2845.7949,5.874,2.464283,2551.8347,37.994,178.4046
5713.7231,7.832,2.463625,2148.585,100.479,211.9429
7067.5405,9.79,2.468229,1371.6846,102.768,233.2595
4114.3823,6.764,2.462967,1762.9846,39.082,190.3269
3629.3164,7.921,2.473819,1379.1836,64.487,192.8959
6047.1685,19.313,2.480066,600.3495,200.386,146.2
3841.9441,6.23,2.462639,2551.3577,80.852,193.8919
5129.9697,7.298,2.465598,2155.969,102.081,211.9429
6471.2271,18.69,2.477764,599.9856,76.733,221.075
5394.333,9.078,2.462967,1760.2236,197.582,241.6836
3432.8379,15.397,2.390299,600.0802,97.733,228.1527
4068.926,8.633,2.474805,1383.069,34.046,191.0587
2794.657,6.052,2.46231,1771.5999,41.714,190.3269
6429.9575,17.444,2.482039,599.1795,53.787,214.6092
4157.4458,9.701,2.477436,1001.0344,58.25,221.5021
4812.6733,10.68,2.47349,999.3122,51.784,224.5843
4781.2725,17.978,2.47349,600.0938,52.414,214.6092
5606.6616,8.188,2.463954,1761.5496,79.479,205.0572
5065.0747,8.633,2.464283,1383.79,52.643,199.8093
5903.0244,13.261,2.471188,997.978,77.591,229.4368
5320.168,7.209,2.476449,2157.3745,95.215,211.9429
6238.5625,12.905,2.473161,999.1352,74.615,229.4368
3726.8081,16.643,2.254825,599.1402,101.566,228.1527
5832.7466,12.371,2.474147,996.8438,79.708,229.4368
4000.4426,8.099,2.473161,1376.9438,49.667,199.8093
4594.0649,7.565,2.46494,1763.9802,199.299,241.6836
5872.2217,15.931,2.330454,599.2267,59.795,215.4662
5770.2441,7.387,2.466256,2538.6584,153.351,226.2221
4391.9043,6.853,2.477107,2544.7356,99.277,210.8388
2098.1602,6.497,2.45113,1395.1862,77.648,188.4414
4057.8611,6.675,2.465927,1769.3374,93.384,208.2467
6087.5405,12.371,2.473819,998.7358,78.163,229.4368
3682.5481,6.408,2.460337,2158.9136,51.041,171.4773
3553.3569,6.675,2.469544,1767.2061,41.199,190.3269
5444.873,7.209,2.458693,2159.5535,102.94,211.9429
7083.9883,7.921,2.465927,2152.4014,198.04,190.0223
5460.4243,11.57,2.477107,998.8424,45.948,224.5843
5064.7759,11.303,2.474147,998.9228,32.73,225.5982
5767.8516,8.455,2.457378,1756.3406,198.097,241.6836
3467.8274,5.963,2.467242,2548.8254,42.229,178.4046
7068.1387,10.146,2.46494,1366.8687,95.901,233.2595
5150.0059,14.507,2.47053,993.1688,39.368,225.5982
5710.4331,12.994,2.472174,998.8054,79.536,229.4368
5832.4478,21.271,2.477764,600.3739,79.021,221.075
4569.8418,6.408,2.474147,2541.8103,60.711,188.5268
4912.5571,10.502,2.465927,998.0914,42.458,225.5982
5430.8179,11.57,2.47349,999.8746,45.433,224.5843
5194.5654,8.01,2.463625,1761.7722,101.223,208.2467
4124.8491,6.675,1.820127,2159.1917,196.094,190.0223
1117.861,3.649,2.474805,999.7594,103.34,235.4119
3472.6123,5.874,2.472832,2558.5813,59.795,188.5268
3985.49,7.832,2.474476,1375.7534,42.458,199.8093
4252.5449,6.675,2.460666,1767.5748,40.054,190.3269
1842.4689,4.45,2.474805,2582.1846,47.951,186.0936
1589.7682,4.539,2.46494,1777.7581,60.768,197.9676
4111.0928,6.675,2.462639,1767.6022,40.398,190.3269
5536.085,7.921,2.461323,1758.1602,102.425,208.2467
4218.1538,6.586,2.464283,2545.5833,64.03,188.5268
4656.8662,6.942,2.4679,2148.7156,81.711,207.3997
4095.5417,8.01,2.471517,1384.7992,53.387,199.8093
4108.7002,6.408,2.4679,2553.6614,104.084,210.8388
3567.7114,6.497,2.465598,2160.3418,47.607,171.4773
4120.064,6.764,2.47053,2162.0542,55.389,194.1913
5997.8242,20.915,2.478751,599.3288,81.196,221.075
7185.667,19.847,2.48467,600.6334,97.275,228.1527
4877.8672,8.989,2.471517,1372.7061,37.823,191.0587
4298.8984,6.586,2.47053,2553.564,49.438,186.0936
2852.3743,6.497,2.472832,1392.079,41.942,191.0587
3573.3936,6.052,2.468229,2556.7612,39.425,178.4046
5484.0493,8.811,2.469873,1374.5648,151.405,231.327
4981.3398,11.392,2.469873,997.1548,43.545,225.5982
3312.0203,6.319,2.466584,2161.468,45.891,171.4773
5789.6826,16.91,2.436991,599.7386,39.825,210.0918
4557.2812,8.9,2.475791,1378.9988,49.61,199.8093
4556.3838,9.345,2.47612,1368.0886,48.637,199.8093
7380.6504,14.418,2.475134,990.9664,144.482,244.8175
5734.9561,13.083,2.471188,995.3856,79.594,229.4368
5445.7705,8.277,2.460666,1757.8972,79.136,205.0572
5711.0312,8.099,2.460995,1758.7928,82.226,205.0572
4600.0459,8.722,2.474805,1374.1814,44.346,199.8093
6640.1924,9.879,2.471188,1371.7976,98.476,233.2595
4044.1045,6.853,2.460995,1768.2842,40.684,190.3269
4935.2856,10.68,2.471846,998.2548,46.692,224.5843
4459.7896,8.9,2.474147,1374.6412,60.539,192.8959
882.2064,4.628,2.314341,1778.6805,59.109,197.9676
4288.1328,6.764,2.466584,2152.6091,79.88,207.3997
5701.7607,12.46,2.475463,996.9554,58.536,221.5021
5411.6787,11.659,2.463625,999.0588,46.005,224.5843
4867.998,18.245,2.475463,599.3319,51.041,214.6092
4347.6445,8.633,2.472832,1384.811,45.032,199.8093
3675.3708,6.497,2.46494,2158.2319,49.381,171.4773
3900.5586,9.434,2.486971,998.5538,59.452,221.5021
4151.4648,8.188,2.47612,1388.2872,35.248,191.0587
3340.4304,6.319,2.462639,2159.0647,103.512,211.9429
5113.2227,9.434,2.474476,1368.0793,80.166,188.4414
4753.4604,11.125,2.47349,1001.473,58.708,221.5021
5069.561,11.036,2.477107,998.8428,44.002,225.5982
2379.8689,5.607,2.47053,1769.634,199.985,241.6836
6614.7729,20.025,2.482697,599.8524,86.632,221.075
3658.6238,6.052,2.468557,2157.8469,54.13,171.4773
2614.3271,5.251,2.470202,2565.1279,40.626,178.4046
5247.1992,6.942,2.4679,2539.2996,150.49,226.2221
6397.9585,17.088,2.432716,598.9233,47.436,214.6092
3111.6541,6.052,2.463296,2163.3691,38.967,185.7625
3280.3206,5.963,2.458693,2171.3997,42.973,185.7625
2545.5447,9.345,2.471188,1376.2316,41.027,191.0587
4018.0869,6.408,2.464283,2549.5046,92.754,210.8388
2132.2522,4.895,2.467571,2173.166,50.755,171.4773
5691.8921,12.193,2.471846,1001.1204,58.308,221.5021
3472.3132,6.052,2.462967,2166.1074,55.332,194.1913
4177.1836,8.099,2.477764,1376.423,39.597,191.0587
7114.791,9.79,2.465927,1372.0583,148.888,231.327
4565.6548,9.345,2.473161,1370.6335,56.992,192.8959
3541.6936,6.141,2.469873,2552.5332,52.528,186.0936
5327.644,11.837,2.472174,1364.0696,41.027,191.0587
5410.1831,10.858,2.489273,1000.0012,45.605,224.5843
3085.6362,6.052,2.460008,1772.9302,46.806,195.139
4255.2368,8.366,2.472174,1377.8766,35.477,191.0587
5360.5405,11.303,2.464283,998.9006,46.577,224.5843
5434.7056,12.816,2.469873,998.1482,57.106,221.5021
4462.7803,9.078,2.472503,1380.3928,59.452,192.8959
3834.1685,6.764,2.471188,1768.6932,41.885,190.3269
4229.2187,8.277,2.474147,1386.7756,64.831,192.8959
4914.0527,10.324,2.471846,999.597,44.06,225.5982
6078.5693,16.465,2.385695,599.6021,58.594,215.4662
4292.6182,8.188,2.47349,1388.0936,44.002,199.8093
4513.3203,6.942,2.463954,2152.4382,79.651,207.3997
5583.3354,18.156,2.470859,599.3429,40.455,210.0918
4215.7617,8.633,2.467242,1374.723,40.741,191.0587
6333.6616,19.313,2.477107,600.1548,58.994,215.4662
3722.3223,6.141,2.474147,2553.1541,36.735,178.4046
5906.0146,7.298,2.463296,2544.925,198.955,225.6616
4570.7388,9.612,2.477107,1377.1306,64.316,192.8959
3527.3391,6.497,2.469544,2546.8213,35.591,178.4046
4223.8359,8.366,2.476778,1376.963,47.379,199.8093
6781.0469,9.968,2.468557,1367.5082,147.457,231.327
3760.6011,6.764,2.460666,1768.4041,40.741,190.3269
5444.2749,7.12,2.465927,2551.4114,146.942,226.2221
4495.377,6.853,2.467571,2156.0664,80.338,207.3997
4181.3701,6.942,2.460337,1765.4023,39.94,190.3269
4730.7324,10.413,2.470859,998.4268,41.828,225.5982
5311.7944,11.214,2.476778,998.4318,46.692,224.5843
3749.5364,5.963,2.472503,2560.2988,53.387,186.0936
3169.3713,5.696,2.469544,2168.6711,46.12,171.4773
1142.6825,4.361,2.436004,2174.0969,35.477,185.7625
4853.6436,9.701,2.467242,1367.9052,75.13,188.4414
4896.1094,11.036,2.472174,1000.7812,42.686,225.5982
4763.3296,8.989,2.475134,1382.264,38.853,191.0587
7786.4663,14.596,2.469873,993.514,197.811,249.3077
3504.6111,6.052,2.467242,2165.6804,42.171,185.7625
5328.8403,11.303,2.457378,999.6946,44.117,225.5982
3020.1436,5.785,1.447905,1775.0344,46.52,195.139
4002.2368,6.942,2.462967,1768.22,43.201,190.3269
2724.9773,9.523,1.932254,599.4046,149.86,150.709
5077.9346,10.858,2.479408,999.527,45.147,224.5843
3432.8379,6.052,2.471846,2550.2822,38.109,178.4046
4049.7866,8.811,2.472832,1375.8026,38.338,191.0587
6230.7876,17.266,2.448499,600.0222,57.22,215.4662
737.1652,4.984,2.466256,2163.4158,85.945,207.3997
3691.2209,6.23,2.465598,2548.8152,62.313,188.5268
4926.6128,7.12,2.469544,2546.7083,144.482,226.2221
4447.229,6.942,2.469215,2544.6201,50.297,186.0936
5726.8818,12.549,2.474476,997.565,56.934,221.5021
4036.3291,6.853,2.459022,1766.6738,59.109,197.9676
5263.3477,11.748,2.469215,997.3218,42.915,225.5982
3457.6594,6.141,2.464283,2164.1895,50.869,171.4773
4715.1816,9.434,2.473161,1373.7424,79.021,188.4414
7330.708,13.083,2.469215,994.8246,108.089,235.4119
4735.8164,7.12,2.464612,2161.7002,76.79,207.3997
4952.9297,12.015,2.47053,996.932,44.746,224.5843
5456.8354,7.654,2.46231,2150.366,97.046,211.9429
2203.427,4.628,2.469873,2566.7642,44.746,178.4046
5436.2007,6.942,2.470202,2546.4253,103.683,210.8388
6895.8833,11.392,2.463625,1361.1766,150.432,231.327
4875.4746,8.277,2.463296,1762.942,105.286,208.2467
3478.5933,6.408,2.46231,1767.9771,45.49,195.139
4828.8223,11.481,2.469215,999.9012,37.25,225.5982
4856.9336,6.942,2.461981,2153.1143,100.136,211.9429
6454.7788,18.957,2.481381,599.5834,78.564,221.075
6263.9824,7.12,2.476778,2547.6824,147.743,226.2221
4033.3386,7.209,2.45935,1767.1434,50.125,195.139
6162.3042,16.198,2.387339,599.8914,52.414,214.6092
5375.1938,17.355,2.476778,599.5932,49.21,214.6092
3328.1692,6.675,2.455076,1765.5552,41.599,190.3269
2924.4463,6.319,2.486642,2537.7253,79.193,193.8919
4745.6855,8.989,2.474476,1378.9116,35.362,191.0587
4715.7798,7.921,2.463625,1764.082,193.691,241.6836
4713.0884,8.989,2.475463,1375.8408,81.253,188.4414
4280.9551,6.586,2.461323,2546.7139,197.239,225.6616
4672.7158,9.256,2.47053,1368.9766,42.458,191.0587
5562.7007,8.366,2.460008,1759.7916,81.253,205.0572
4269.2925,8.455,2.468886,1377.7758,47.893,199.8093
4984.9287,11.659,2.466584,999.5444,59.853,221.5021
6523.561,7.476,2.468557,2547.9924,145.683,226.2221
4538.1416,8.722,2.473819,1382.4922,40.798,191.0587
5102.7554,6.675,2.4679,2544.7336,101.624,210.8388
3546.7776,6.141,2.468557,2557.5491,58.88,188.5268
4766.021,7.743,2.455405,1759.2936,60.997,197.9676
6710.1709,21.004,2.428442,600.0138,201.13,146.2
3103.5798,5.963,2.461652,2161.4814,60.425,194.1913
4100.9248,8.455,2.475134,1379.3096,38.738,191.0587
4274.376,8.188,2.475791,1380.484,37.193,191.0587
1203.6895,5.251,2.459022,2167.5718,60.425,194.1913
3923.8848,6.675,2.473819,1769.6914,42.286,190.3269
3824.5986,6.586,2.462967,1765.533,42.801,190.3269
2245.2947,9.612,2.008869,599.6677,151.062,150.709
6994.5713,20.47,2.475463,599.5263,98.133,228.1527
5019.918,9.434,2.47053,1373.4578,81.711,188.4414
3155.0168,5.963,2.464283,2161.4939,40.798,185.7625
6537.3179,18.69,2.478093,599.9126,80.223,221.075
5475.6758,7.921,2.460995,1761.785,104.656,208.2467
5694.8828,16.821,2.441923,599.5836,38.738,210.0918
5816.8965,17.533,2.463954,599.6463,40.684,210.0918
3304.5439,5.696,2.464283,2556.7273,40.34,178.4046
3176.2498,6.052,2.471517,2168.7756,48.809,171.4773
3131.9897,6.052,2.47349,2552.9155,52.528,186.0936
4300.3936,8.989,2.470859,1381.4382,64.087,192.8959
4489.9941,6.675,2.463296,2151.665,102.653,211.9429
5912.5942,6.853,2.482039,2546.1035,152.435,226.2221
4556.3838,6.408,2.45672,2541.6121,101.681,210.8388
5402.1089,7.654,2.465269,1764.5468,104.027,208.2467
3893.6802,6.764,2.468557,1765.6292,60.94,197.9676
5319.2705,10.947,2.476778,1000.248,43.716,224.5843
5191.8735,18.601,2.474476,599.6283,36.392,210.0918
7212.582,8.099,2.456062,2142.2437,202.961,190.0223
5105.1479,11.036,2.475134,1000.1806,42.458,225.5982
5548.0474,12.371,2.472503,999.2942,59.223,221.5021
3261.48,6.23,2.474805,2167.4338,44.804,185.7625
